total_packets,total_bytes,avg_packet_size,std_packet_size,flow_duration,bytes_per_second,packets_per_second,src_to_dst_bytes,dst_to_src_bytes,src_to_dst_packets,dst_to_src_packets,tcp_flags,label,flow_id
-1.5701071121509202,-5.49505584917488,1.1342182248196087,0.32279466485612374,0.74423744044572,1.9583431731862726,-1.0320687484542461,-1.1451991036958438,0.23553870967972473,-2.7190181644603815,-0.2868361381022091,1.6396350766175862,0,enterprise_a_flow_0
-5.529573712856222,-3.839732234394204,-0.7405423149916701,-4.42627787915319,0.5216247030561693,-4.056546300037232,1.1728947151219646,0.14711410325073004,2.3506307656006307,-1.682200304422306,-1.4542458045972009,0.800895447434883,1,enterprise_a_flow_1
1.0302232393697648,5.517334561882753,0.9171274879123524,1.7798843520634597,0.13712222036369853,9.748868719431481,3.0796797887111205,0.7683774465409643,-8.960735958074666,-4.679569432274027,-4.5407747752119185,1.4419522949351584,0,enterprise_a_flow_2
-0.333708397657615,1.6172761447072506,0.034969841648395894,4.440800897152906,0.17004326573727602,4.780343934971755,2.118918264071663,0.48955355976484216,-7.767137442954855,-2.5075025844631065,-2.5895864822931913,-0.09159836530561288,0,enterprise_a_flow_3
-2.811473055889638,-4.149776253690446,-1.5442949574485119,0.46055713470640947,0.9060908217421444,-1.3557969694006866,0.34415561377619963,0.30585722747071054,-3.4211423432198917,-1.9633158103166293,-1.30117011758117,0.3563469242746692,0,enterprise_a_flow_4
-2.7135792049444936,-2.03409743313383,1.2298087798301753,-1.8113071709848603,-0.9672666836292964,-1.225806127889616,-0.8173994383657814,2.1430579313613114,1.8162482557729396,0.8970977868645412,-0.8580977243346202,1.7272238368587847,1,enterprise_a_flow_5
-1.2413486859682599,0.20527662115375078,1.5489573606612752,-1.226255055917139,1.3691372015678203,0.05585626795705538,-1.215230959675314,1.9681668497872051,1.9843494698687059,1.8330233030388003,-0.8420418126512086,1.6046535863292388,1,enterprise_a_flow_6
-0.0747233151155986,-3.4549900539841083,-0.36797227716074277,-5.379207743874151,0.8255088287935662,-1.0632999294006733,3.9572867610324822,-0.14563260985657211,1.4146033622876624,-3.2378585539559017,-0.6983276057768741,-1.0702070413516283,1,enterprise_a_flow_7
2.420230835251058,1.5267568626643755,0.2679643489362591,-2.4888316633521965,-0.16869543192565245,4.853089443682449,2.131270657720559,0.6013628462295486,-2.7674957655459944,-2.331169861649181,-2.689450900651848,-0.9193203499327991,1,enterprise_a_flow_8
-0.1448671506055829,4.0832935851246,1.4755512196243838,-0.15666009255196878,0.7967079243837211,1.7774885625436454,-0.6658550178300209,-0.13602555616249812,1.004196142235245,-1.8202105212028288,2.3763216066217074,0.5372108894124752,1,enterprise_a_flow_9
-0.4589229122098031,0.5473076237617879,1.5248777346443512,-0.28372698508220373,-0.9222833249062816,1.8823122054702521,-1.0060884382375441,0.8508633221216444,1.1531691997187579,1.4111088784112233,-1.6307549163406705,-0.060272515938044356,1,enterprise_a_flow_10
0.24639732273935125,2.642534175966219,1.17592961260708,1.6481980877409974,-2.0853550130040492,4.098801096141224,2.03651252461414,-0.5734562125617602,-2.227259883060365,-1.399253978349952,-1.7691081741625059,0.367345112186946,0,enterprise_a_flow_11
1.709771605683664,-0.7558094736717005,1.8006637749601644,2.061993099868395,-1.0240340360997235,2.757288363445939,1.2720911729864972,0.883619118874749,-0.8630767421247896,1.1811704383547186,-1.3875349604159726,0.507030032619206,0,enterprise_a_flow_12
-1.737478350266062,-0.30455618634892323,0.8051140963997934,1.0087600780325192,0.21505285899504237,0.8933198620321524,-2.523019683720852,1.8190205224507148,-0.9927552523458222,1.1636978852334257,-1.0432117205583864,0.6416053918089263,0,enterprise_a_flow_13
-1.1110004332966315,0.08556637936892741,2.418935677664786,2.025457803528788,-0.49988318043610785,3.9037967816644836,-2.4490845526092695,3.8118509178623667,-3.230908891362957,0.4244620537682533,-1.3666487357550552,1.3153357664359293,0,enterprise_a_flow_14
-4.020977524158028,3.1587411850035694,-1.5482770199299472,1.5406259684459545,2.2506146394400166,-0.9002090685861271,-2.4636045990695807,0.5530963368373676,-3.504709907422872,-0.921314747916506,-0.10255439538272104,2.6869627831176746,1,enterprise_a_flow_15
-0.057858360444197295,-3.2791795971740534,1.4377944069576274,1.6521720625182708,-1.0185726353445852,2.1527998578413343,-1.7182445101180597,0.0025703310907589927,-0.049280547045005625,-0.28503006301788636,-0.14428197461935555,-1.3210390374826977,0,enterprise_a_flow_16
2.475801315461331,3.8475899326304632,3.878861964896651,1.4827139538682612,0.34489468817328545,3.2934198058391506,1.997197582404174,-0.3408907998330044,3.522003920574037,0.730286964743643,1.6867751380933893,1.685877050242141,1,enterprise_a_flow_17
-1.4434249797415084,5.31253203768684,-1.468087152895893,3.342507070231634,-1.4166916482498297,1.4009250231444363,4.232717592111049,1.4086313614231392,-8.19576132573078,-1.3614698306614978,-2.76146549817182,-0.04965011590401889,0,enterprise_a_flow_18
-1.5328414017339582,1.512848687665617,2.468880929678946,3.8434211952036406,0.36030059529989555,2.097795574353652,-3.695982608358025,-0.07406185560107237,1.3069285349748743,1.3428947579146095,1.2270361562499006,0.9928378381426125,0,enterprise_a_flow_19
