total_packets,total_bytes,avg_packet_size,std_packet_size,flow_duration,bytes_per_second,packets_per_second,src_to_dst_bytes,dst_to_src_bytes,src_to_dst_packets,dst_to_src_packets,tcp_flags,label,flow_id
-0.712396998179691,0.12718342390930593,1.638669957133985,1.4841547578258112,1.4757830077161986,-0.6059117118340904,-0.45010993310519387,2.1489428255708525,-1.0671209878660184,1.6639900633366915,-1.7760455601569733,1.990297552767284,0,university_b_flow_0
-0.31201106315213845,1.7928876094444464,1.2409171850372471,-1.8144334491914453,2.313251490679356,-0.3401339703042835,-0.22188893692878975,-1.1147997261660625,-3.0487666466497947,-3.8984074254917322,-4.886873649413222,0.33003328085066064,0,university_b_flow_1
0.32183930564288044,3.3401367782791285,2.7619924037718846,-1.8624127961762182,0.15357926661339916,-1.4008146386870657,1.675869150151445,-2.625153393639363,-0.22562400649886513,0.21533930318213867,-2.6767510216903094,-0.33958575447427464,0,university_b_flow_2
0.37267228612538056,0.675831822147565,1.7934656270787759,1.2214757169290509,1.6966391308758346,0.4906235096230907,-2.1889962701197185,4.39519553691628,-3.307996024009183,-0.27679514159369445,-1.5789033460329502,2.877431501640043,0,university_b_flow_3
-0.5554959751190398,0.7654212683559519,-2.443449364639342,-0.20949983958478546,-3.679726756510168,-0.3841143156454439,-0.8227830275891108,-2.0876169119138006,2.055774414213792,-0.01961730212360413,-1.2876465827530574,-0.8113406749719958,0,university_b_flow_4
1.525924396828905,-1.7614137651088693,-0.7938715963725249,5.488304684797638,1.1135931972476372,-0.36914004001387957,-1.4602233727810967,1.2182555240252764,1.086491311495105,7.085387391799939,2.1987335406107844,1.7971840447468557,0,university_b_flow_5
-1.1710245119368592,2.777108754695335,-0.38918984334962725,0.1644343385955959,-0.16086490511391147,1.0635225540451947,-3.811812509566076,3.3450619038838396,-2.9273385115978487,-0.9970303293043017,-2.813892799395811,0.9346324763863977,0,university_b_flow_6
0.17244103828604362,3.543006833134012,2.015356839684722,0.26660882593650415,2.3710621519653015,-1.2738021107762056,-1.4155127641835825,-2.259510846548247,-4.0853516017920795,-0.5900581395794567,-1.998551255480983,2.26919627700351,0,university_b_flow_7
-1.1998938962849015,-1.738970453756214,1.8210885244716133,2.743805641557364,2.8610514505818045,-0.4795928985995911,1.5299678871308418,-1.2353299287542052,0.17802409782217612,3.3600165440329004,-0.017220651034857815,1.130457258999965,0,university_b_flow_8
-0.21024995877757435,2.3615247058713162,3.6109876898568984,2.0359645343316077,-0.7349381193291943,0.2556850880355016,-2.886807026136202,0.5794953515072228,-4.541788902813347,-1.0663712340908582,-1.0756975846412127,1.8959901856484853,1,university_b_flow_9
